customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,year,month,day_week
TV97612,Oregon,8105.996039,No,Basic,Bachelor,2011-02-24,Unemployed,M,20815.0,Suburban,Married,110.0,7,35,0,9,Personal Auto,Offer1,Agent,528.0,SUV,Medsize,2011,2,24
VA95387,Nevada,7232.609391,No,Basic,High School or Below,2011-02-03,Employed,M,46621.0,Rural,Married,61.0,20,31,0,2,Corporate Auto,Offer2,Branch,30.448249,Four-Door Car,Medsize,2011,2,3
XF93358,Arizona,13599.92487,No,Basic,High School or Below,2011-02-04,Unemployed,F,22775.0,Suburban,Divorced,184.0,6,10,0,3,Personal Auto,Offer1,Agent,883.2,Luxury-Sport,Medsize,2011,2,4
WP64059,California,5093.379714,No,Basic,Bachelor,2011-01-06,Employed,F,91814.0,Urban,Married,63.0,30,99,0,3,Personal Auto,Offer3,Call Center,167.037619,Two-Door Car,Medsize,2011,1,6
YY63521,Arizona,6047.02516,Yes,Extended,College,2011-02-19,Employed,M,20396.0,Suburban,Married,76.0,15,60,1,4,Personal Auto,Offer1,Branch,364.8,Four-Door Car,Medsize,2011,2,19
FH69597,California,7172.070153,No,Basic,High School or Below,2011-01-13,Employed,F,73836.0,Urban,Married,182.0,8,35,3,1,Personal Auto,Offer1,Branch,553.385695,Luxury-Sport,Medsize,2011,1,13
UT76436,Nevada,3438.949322,No,Extended,Bachelor,2011-02-22,Employed,F,55910.0,Urban,Married,86.0,4,3,0,1,Personal Auto,Offer1,Call Center,324.348688,Four-Door Car,Medsize,2011,2,22
VA94160,California,5418.463878,No,Basic,High School or Below,2011-01-19,Employed,F,43054.0,Suburban,Married,68.0,5,41,0,4,Personal Auto,Offer3,Agent,326.4,Four-Door Car,Large,2011,1,19
NJ55678,Arizona,7824.492263,No,Basic,Bachelor,2011-02-23,Employed,F,64543.0,Urban,Married,65.0,1,84,0,2,Personal Auto,Offer2,Call Center,200.177163,Four-Door Car,Medsize,2011,2,23
OJ60800,Oregon,7930.602564,No,Basic,Bachelor,2011-01-27,Employed,M,75988.0,Urban,Divorced,67.0,0,40,0,2,Personal Auto,Offer1,Agent,200.54531,Four-Door Car,Medsize,2011,1,27
PG20605,Arizona,9321.284825,No,Basic,College,2011-01-02,Unemployed,M,0.0,Suburban,Single,64.0,26,99,0,2,Personal Auto,Offer3,Agent,572.522796,Four-Door Car,Large,2011,1,2
UT88283,Arizona,2775.080095,No,Basic,College,2011-01-22,Unemployed,F,29051.0,Rural,Married,73.0,31,79,0,1,Personal Auto,Offer1,Agent,153.200014,Two-Door Car,Medsize,2011,1,22
AF48816,Arizona,5792.666316,No,Basic,Bachelor,2011-01-27,Employed,F,87382.0,Suburban,Married,72.0,26,65,0,5,Personal Auto,Offer2,Web,345.6,Four-Door Car,Large,2011,1,27
SY93381,California,3596.83011,No,Extended,College,2011-02-17,Employed,F,30694.0,Suburban,Married,91.0,22,23,1,1,Personal Auto,Offer1,Agent,436.8,Four-Door Car,Small,2011,2,17
ZI63885,Washington,14713.52329,No,Extended,High School or Below,2011-01-07,Unemployed,M,0.0,Suburban,Single,85.0,4,18,0,2,Personal Auto,Offer1,Branch,877.034575,Four-Door Car,Medsize,2011,1,7
SD41771,California,44520.13577,No,Premium,High School or Below,2011-01-26,Employed,M,49259.0,Suburban,Single,144.0,35,36,0,2,Personal Auto,Offer3,Call Center,820.431905,Luxury-Sport,Medsize,2011,1,26
IG80910,Oregon,3071.784639,No,Extended,High School or Below,2011-02-22,Employed,F,47528.0,Urban,Married,77.0,10,73,1,1,Personal Auto,Offer2,Agent,277.582137,Four-Door Car,Medsize,2011,2,22
RA62452,Nevada,8471.292552,No,Basic,Bachelor,2011-01-10,Employed,M,70624.0,Rural,Married,106.0,6,52,0,3,Corporate Auto,Offer4,Call Center,49.234943,SUV,Small,2011,1,10
NI88122,California,7205.019561,No,Basic,College,2011-02-12,Unemployed,F,0.0,Suburban,Single,64.0,27,62,0,2,Corporate Auto,Offer1,Web,505.975326,Four-Door Car,Small,2011,2,12
LG90006,Oregon,11154.67599,No,Extended,High-level-degree,2011-01-28,Employed,F,31409.0,Urban,Married,93.0,10,50,0,2,Personal Auto,Offer1,Branch,381.960657,Four-Door Car,Medsize,2011,1,28
XZ83249,Nevada,10168.27175,No,Extended,High School or Below,2011-02-10,Employed,F,35504.0,Urban,Married,128.0,4,86,0,3,Personal Auto,Offer3,Call Center,404.303518,SUV,Small,2011,2,10
EP26605,Washington,5688.20499,No,Basic,Bachelor,2011-01-14,Employed,F,44833.0,Suburban,Divorced,72.0,24,59,0,3,Personal Auto,Offer1,Agent,345.6,Two-Door Car,Medsize,2011,1,14
LW29130,Washington,5272.932008,No,Basic,High School or Below,2011-02-22,Employed,F,24423.0,Suburban,Divorced,67.0,5,62,0,6,Corporate Auto,Offer1,Branch,321.6,Two-Door Car,Medsize,2011,2,22
UD61088,California,13799.05459,No,Extended,Bachelor,2011-02-23,Unemployed,M,0.0,Suburban,Married,127.0,20,31,0,2,Personal Auto,Offer1,Agent,609.6,SUV,Small,2011,2,23
UY81122,Oregon,4167.994667,No,Basic,College,2011-02-02,Unemployed,F,0.0,Suburban,Single,69.0,22,98,3,8,Personal Auto,Offer1,Agent,433.959806,Four-Door Car,Medsize,2011,2,2
ED87136,Arizona,4242.69282,No,Basic,High School or Below,2011-02-16,Unemployed,M,0.0,Suburban,Single,61.0,5,51,0,7,Personal Auto,Offer3,Call Center,439.2,Four-Door Car,Medsize,2011,2,16
PK58026,Nevada,5736.45893,No,Basic,Bachelor,2011-02-02,Employed,F,96917.0,Suburban,Married,71.0,31,16,0,9,Personal Auto,Offer2,Agent,373.047039,Two-Door Car,Medsize,2011,2,2
OD79784,Arizona,2679.686625,No,Basic,Bachelor,2011-01-08,Employed,M,84450.0,Urban,Single,68.0,18,12,0,1,Corporate Auto,Offer2,Branch,291.257059,Four-Door Car,Medsize,2011,1,8
OO79691,Arizona,11828.61437,No,Basic,College,2011-02-27,Unemployed,F,0.0,Suburban,Single,111.0,4,8,0,2,Personal Auto,Offer2,Call Center,1018.808223,SUV,Medsize,2011,2,27
PE72393,Arizona,11905.06754,No,Premium,High School or Below,2011-02-24,Unemployed,F,0.0,Suburban,Single,115.0,19,39,0,2,Corporate Auto,Offer1,Branch,840.179082,Four-Door Car,Medsize,2011,2,24
QG39997,Arizona,4212.8026,No,Premium,College,2011-01-01,Unemployed,F,10097.0,Rural,Married,110.0,17,69,0,1,Personal Auto,Offer1,Web,218.635593,Four-Door Car,Medsize,2011,1,1
ET45138,California,5553.18672,No,Extended,College,2011-02-10,Employed,F,33255.0,Suburban,Married,138.0,0,20,0,1,Personal Auto,Offer1,Branch,662.4,Luxury-Sport,Medsize,2011,2,10
WP46383,Oregon,26538.57925,No,Basic,Bachelor,2011-01-18,Employed,F,94132.0,Suburban,Married,73.0,31,68,0,2,Personal Auto,Offer2,Call Center,350.4,Four-Door Car,Small,2011,1,18
FJ12205,Oregon,6511.467626,No,Extended,High-level-degree,2011-01-13,Employed,M,42602.0,Rural,Married,85.0,7,75,3,3,Personal Auto,Offer2,Agent,63.161647,Two-Door Car,Medsize,2011,1,13
KE42114,Nevada,4730.355248,No,Basic,High-level-degree,2011-02-16,Unemployed,M,17250.0,Urban,Married,62.0,16,90,0,3,Personal Auto,Offer2,Call Center,175.528642,Four-Door Car,Medsize,2011,2,16
CO15448,California,2908.020838,No,Basic,College,2011-01-15,Employed,M,74212.0,Urban,Married,73.0,16,26,0,1,Personal Auto,Offer2,Call Center,188.878749,Four-Door Car,Small,2011,1,15
SU31072,Washington,4821.156466,No,Basic,Bachelor,2011-02-02,Employed,M,85756.0,Rural,Divorced,61.0,18,74,0,3,Personal Auto,Offer4,Branch,117.036869,Four-Door Car,Medsize,2011,2,2
LC87490,Arizona,2248.449633,Yes,Basic,Bachelor,2011-01-29,Unemployed,F,24910.0,Suburban,Single,63.0,7,63,1,1,Personal Auto,Offer1,Branch,347.857619,Four-Door Car,Medsize,2011,1,29
OT36536,Oregon,5232.454958,No,Basic,Bachelor,2011-02-07,Employed,M,41596.0,Suburban,Married,66.0,12,12,0,5,Personal Auto,Offer2,Call Center,316.8,Four-Door Car,Medsize,2011,2,7
DE59454,Nevada,2557.585549,No,Basic,Bachelor,2011-02-07,Employed,M,72202.0,Suburban,Married,63.0,12,13,0,1,Corporate Auto,Offer2,Branch,453.6,Two-Door Car,Small,2011,2,7
VS63956,California,5871.175279,No,Extended,Bachelor,2011-01-26,Employed,M,33967.0,Suburban,Divorced,76.0,0,60,0,8,Personal Auto,Offer2,Agent,364.8,Four-Door Car,Small,2011,1,26
TR39403,California,3681.978995,No,Extended,High-level-degree,2011-01-31,Employed,F,77951.0,Rural,Married,93.0,28,46,3,1,Corporate Auto,Offer4,Branch,19.668633,Two-Door Car,Medsize,2011,1,31
AB62982,Oregon,5918.066128,No,Basic,High-level-degree,2011-02-04,Employed,F,77521.0,Suburban,Married,73.0,6,66,0,3,Personal Auto,Offer3,Call Center,350.4,Two-Door Car,Small,2011,2,4
QP76867,Oregon,16152.90489,No,Basic,College,2011-02-21,Unemployed,M,0.0,Suburban,Divorced,109.0,12,66,0,2,Personal Auto,Offer1,Agent,852.460341,Luxury-Sport,Large,2011,2,21
MO41014,Arizona,4984.618655,Yes,Basic,Bachelor,2011-01-11,Employed,M,86305.0,Rural,Married,62.0,1,99,0,5,Corporate Auto,Offer2,Call Center,80.73124,Four-Door Car,Medsize,2011,1,11
EK56325,Arizona,6637.228238,No,Extended,High School or Below,2011-02-16,Unemployed,M,0.0,Suburban,Married,92.0,4,83,2,3,Personal Auto,Offer3,Call Center,662.4,Four-Door Car,Medsize,2011,2,16
LB59405,California,5979.724161,Yes,Extended,High School or Below,2011-02-07,Employed,F,57693.0,Suburban,Divorced,76.0,16,56,0,3,Personal Auto,Offer2,Agent,547.2,Four-Door Car,Medsize,2011,2,7
JI37927,Oregon,7736.457821,No,Basic,College,2011-02-19,Unemployed,F,0.0,Rural,Married,112.0,6,37,3,7,Corporate Auto,Offer2,Agent,78.975117,SUV,Medsize,2011,2,19
OJ43280,California,5644.474853,No,Basic,Bachelor,2011-02-09,Employed,M,33137.0,Suburban,Single,74.0,16,8,0,4,Personal Auto,Offer3,Web,472.500375,Two-Door Car,Medsize,2011,2,9
YW43854,Washington,6944.739992,No,Basic,High School or Below,2011-01-03,Unemployed,M,0.0,Suburban,Single,68.0,24,31,0,2,Personal Auto,Offer1,Branch,489.6,Four-Door Car,Medsize,2011,1,3
AL43475,California,7373.225991,No,Basic,College,2011-01-01,Employed,F,44938.0,Suburban,Married,183.0,7,37,0,1,Personal Auto,Offer2,Branch,2069.309854,Luxury-Sport,Large,2011,1,1
XY80192,Oregon,13979.09014,No,Premium,High School or Below,2011-01-31,Employed,M,33617.0,Suburban,Married,117.0,6,12,0,2,Personal Auto,Offer1,Agent,761.722334,Four-Door Car,Medsize,2011,1,31
PI71828,Arizona,2395.968567,No,Basic,College,2011-02-18,Employed,M,38460.0,Urban,Divorced,61.0,11,98,0,1,Personal Auto,Offer1,Branch,191.365686,Four-Door Car,Medsize,2011,2,18
RQ94849,California,2387.858281,No,Basic,College,2011-02-13,Unemployed,M,0.0,Suburban,Single,67.0,23,88,0,1,Personal Auto,Offer1,Web,482.4,Four-Door Car,Medsize,2011,2,13
JX93039,Washington,4883.335068,No,Extended,College,2011-02-14,Employed,F,40171.0,Urban,Married,123.0,13,23,0,1,Personal Auto,Offer2,Call Center,576.880144,SUV,Medsize,2011,2,14
KF44948,Washington,20496.69426,No,Basic,High School or Below,2011-01-27,Unemployed,F,0.0,Suburban,Single,64.0,10,72,0,2,Personal Auto,Offer1,Branch,307.2,Four-Door Car,Medsize,2011,1,27
OK14812,Nevada,2491.317024,Yes,Basic,High-level-degree,2011-01-29,Employed,M,36631.0,Rural,Divorced,62.0,30,77,0,1,Personal Auto,Offer1,Agent,67.530904,Four-Door Car,Large,2011,1,29
UV49359,Nevada,7372.230729,No,Basic,Bachelor,2011-01-24,Employed,F,74335.0,Urban,Single,187.0,3,4,0,1,Corporate Auto,Offer3,Agent,896.436023,Luxury-Sport,Small,2011,1,24
IZ88103,California,12625.27947,No,Premium,Bachelor,2011-01-04,Employed,F,79421.0,Rural,Married,104.0,2,85,0,2,Personal Auto,Offer1,Agent,115.126739,Four-Door Car,Medsize,2011,1,4
QC27179,Oregon,5261.419836,No,Basic,Bachelor,2011-02-05,Employed,M,38466.0,Urban,Single,68.0,18,5,0,8,Personal Auto,Offer1,Agent,204.685796,Two-Door Car,Medsize,2011,2,5
VC47959,Arizona,4895.811925,No,Basic,College,2011-02-05,Employed,F,54495.0,Urban,Married,61.0,7,3,0,8,Personal Auto,Offer1,Branch,182.350945,Four-Door Car,Medsize,2011,2,5
BN45584,Oregon,4034.926461,No,Basic,College,2011-02-23,Unemployed,F,0.0,Suburban,Single,112.0,8,28,0,1,Special Auto,Offer3,Branch,806.4,Luxury-Sport,Medsize,2011,2,23
YP53257,Oregon,10179.71704,Yes,Premium,Bachelor,2011-01-05,Unemployed,F,14290.0,Suburban,Married,271.0,20,40,0,1,Personal Auto,Offer1,Agent,1300.8,Luxury-Sport,Medsize,2011,1,5
VP84987,California,17497.52201,Yes,Basic,College,2011-02-28,Unemployed,M,0.0,Suburban,Divorced,73.0,9,94,0,2,Personal Auto,Offer1,Agent,350.4,Two-Door Car,Medsize,2011,2,28
LK57934,Nevada,10569.62547,No,Extended,Bachelor,2011-02-01,Employed,M,45776.0,Rural,Married,89.0,2,17,0,2,Personal Auto,Offer1,Agent,95.95081,Four-Door Car,Medsize,2011,2,1
AV49798,Arizona,7842.865664,No,Extended,College,2011-02-04,Employed,M,94263.0,Rural,Married,98.0,33,78,0,3,Personal Auto,Offer2,Branch,112.420211,Four-Door Car,Medsize,2011,2,4
RD73104,Washington,7942.448548,No,Premium,High School or Below,2011-02-08,Unemployed,F,12181.0,Suburban,Divorced,108.0,10,19,0,4,Personal Auto,Offer2,Web,591.511506,Four-Door Car,Medsize,2011,2,8
IZ17303,California,17002.02246,No,Extended,Bachelor,2011-01-12,Employed,M,97268.0,Rural,Married,85.0,23,88,0,2,Personal Auto,Offer1,Agent,35.278648,Four-Door Car,Medsize,2011,1,12
PK79296,California,2602.212965,No,Basic,College,2011-02-01,Unemployed,F,28995.0,Suburban,Married,67.0,28,42,0,1,Personal Auto,Offer2,Branch,321.6,Four-Door Car,Medsize,2011,2,1
VA82895,Oregon,4112.841668,No,Basic,High School or Below,2011-02-21,Unemployed,F,25030.0,Suburban,Married,113.0,16,97,4,1,Personal Auto,Offer2,Branch,542.4,Luxury-Sport,Medsize,2011,2,21
WC66749,Oregon,5213.068893,No,Basic,College,2011-01-16,Unemployed,F,12613.0,Suburban,Divorced,70.0,6,81,0,3,Personal Auto,Offer1,Call Center,336.0,Four-Door Car,Small,2011,1,16
JO68735,California,2292.791874,No,Basic,Bachelor,2011-02-06,Unemployed,F,0.0,Suburban,Single,64.0,18,30,0,1,Personal Auto,Offer1,Branch,460.8,Two-Door Car,Medsize,2011,2,6
JA55700,California,3933.813993,Yes,Basic,High School or Below,2011-01-23,Employed,M,25927.0,Suburban,Single,103.0,6,20,0,1,Personal Auto,Offer2,Web,674.973614,SUV,Medsize,2011,1,23
IX97339,Arizona,9234.277026,No,Extended,College,2011-02-24,Unemployed,F,0.0,Suburban,Single,134.0,29,43,0,6,Corporate Auto,Offer1,Branch,643.2,SUV,Medsize,2011,2,24
DH93540,Oregon,4650.063763,Yes,Basic,College,2011-01-10,Unemployed,M,28215.0,Suburban,Single,65.0,15,26,0,3,Personal Auto,Offer1,Agent,468.0,Two-Door Car,Medsize,2011,1,10
KV56995,Nevada,3954.344534,Yes,Basic,Bachelor,2011-02-25,Unemployed,M,18375.0,Suburban,Married,103.0,8,50,0,1,Personal Auto,Offer1,Branch,535.080276,Luxury-Sport,Large,2011,2,25
PA15141,California,6953.952351,No,Extended,High School or Below,2011-02-27,Employed,F,43221.0,Urban,Married,87.0,33,51,0,7,Special Auto,Offer1,Branch,398.735257,Four-Door Car,Large,2011,2,27
FC48492,California,2876.775085,No,Extended,Bachelor,2011-02-19,Unemployed,M,0.0,Suburban,Single,84.0,4,29,0,1,Personal Auto,Offer3,Branch,849.011958,Four-Door Car,Medsize,2011,2,19
ZJ29643,Washington,6265.343299,Yes,Extended,High-level-degree,2011-01-13,Unemployed,F,0.0,Suburban,Married,84.0,18,25,1,4,Personal Auto,Offer1,Agent,481.025786,Four-Door Car,Medsize,2011,1,13
EC22495,Oregon,3145.456489,No,Extended,High School or Below,2011-02-07,Employed,M,52082.0,Suburban,Married,79.0,2,47,0,1,Personal Auto,Offer4,Branch,379.2,Four-Door Car,Small,2011,2,7
RO87000,California,2688.878609,No,Basic,High School or Below,2011-02-16,Employed,M,50719.0,Suburban,Single,68.0,10,28,0,1,Personal Auto,Offer2,Call Center,394.248334,Four-Door Car,Medsize,2011,2,16
YU35148,Washington,4749.127521,No,Extended,Bachelor,2011-01-10,Unemployed,F,0.0,Suburban,Married,123.0,33,35,0,1,Personal Auto,Offer3,Call Center,590.4,SUV,Medsize,2011,1,10
BW51534,California,8364.502793,No,Basic,High School or Below,2011-01-16,Unemployed,F,0.0,Suburban,Married,110.0,7,40,0,5,Corporate Auto,Offer1,Branch,528.0,SUV,Small,2011,1,16
ER50891,California,3450.328786,No,Extended,High School or Below,2011-01-07,Employed,M,39248.0,Urban,Married,87.0,27,22,0,1,Personal Auto,Offer4,Agent,386.765125,Four-Door Car,Medsize,2011,1,7
LM63497,Oregon,2935.838245,No,Extended,College,2011-02-06,Unemployed,F,0.0,Suburban,Single,82.0,11,35,0,1,Personal Auto,Offer1,Web,590.4,Four-Door Car,Medsize,2011,2,6
DE71115,Washington,2772.502139,No,Basic,High School or Below,2011-01-15,Employed,M,68463.0,Suburban,Married,70.0,19,67,1,1,Personal Auto,Offer2,Call Center,336.0,Four-Door Car,Medsize,2011,1,15
AX71238,California,3963.40327,No,Extended,High School or Below,2011-02-12,Employed,M,38096.0,Suburban,Divorced,99.0,3,28,0,1,Personal Auto,Offer1,Agent,475.2,Two-Door Car,Medsize,2011,2,12
IZ50034,Washington,8062.546117,No,Basic,College,2011-02-14,Employed,M,42124.0,Suburban,Married,101.0,3,78,0,6,Personal Auto,Offer4,Branch,484.8,SUV,Medsize,2011,2,14
AR75105,California,7805.31287,Yes,Basic,College,2011-01-27,Unemployed,F,21073.0,Suburban,Divorced,106.0,25,54,1,3,Personal Auto,Offer1,Agent,508.8,SUV,Small,2011,1,27
LX77880,Oregon,4855.773614,No,Basic,Bachelor,2011-02-07,Employed,F,24149.0,Suburban,Married,61.0,15,10,0,3,Personal Auto,Offer1,Agent,292.8,Four-Door Car,Small,2011,2,7
PQ72803,Washington,2886.451602,Yes,Extended,High School or Below,2011-01-20,Unemployed,F,10312.0,Suburban,Married,78.0,10,63,0,1,Personal Auto,Offer2,Agent,486.278557,Four-Door Car,Large,2011,1,20
PV99529,Arizona,2724.430809,No,Extended,Bachelor,2011-01-07,Unemployed,M,0.0,Suburban,Divorced,77.0,15,31,0,1,Personal Auto,Offer1,Branch,404.82483,Two-Door Car,Medsize,2011,1,7
UW10841,California,9976.24549,No,Basic,Bachelor,2011-02-21,Employed,M,74115.0,Urban,Married,63.0,24,24,0,2,Personal Auto,Offer2,Branch,275.349481,Four-Door Car,Medsize,2011,2,21
UO93347,California,3755.260251,No,Extended,High School or Below,2011-02-24,Employed,M,34624.0,Urban,Married,95.0,28,66,0,1,Personal Auto,Offer2,Call Center,270.370335,Four-Door Car,Medsize,2011,2,24
WK46492,Arizona,9642.214529,No,Extended,Bachelor,2011-02-22,Employed,F,36108.0,Suburban,Divorced,128.0,5,35,2,9,Personal Auto,Offer3,Agent,614.4,SUV,Large,2011,2,22
DO70918,Nevada,4573.998134,No,Extended,High School or Below,2011-01-05,Unemployed,F,0.0,Suburban,Single,127.0,22,53,0,1,Special Auto,Offer1,Agent,914.4,Luxury-Sport,Small,2011,1,5
KG71396,Nevada,4017.055485,No,Premium,High School or Below,2011-01-29,Unemployed,M,0.0,Suburban,Single,118.0,23,54,0,1,Corporate Auto,Offer1,Agent,959.849922,Two-Door Car,Medsize,2011,1,29
MI16758,Nevada,12052.88693,No,Basic,High School or Below,2011-01-13,Employed,F,43184.0,Urban,Divorced,102.0,6,81,0,2,Personal Auto,Offer1,Web,376.836888,SUV,Small,2011,1,13
AT98182,California,2525.419695,No,Basic,High-level-degree,2011-01-18,Unemployed,F,0.0,Rural,Married,67.0,9,37,0,1,Corporate Auto,Offer4,Agent,146.301396,Four-Door Car,Large,2011,1,18
GP67583,Arizona,8207.777598,No,Premium,College,2011-01-12,Employed,M,35349.0,Suburban,Married,102.0,7,2,0,4,Personal Auto,Offer1,Web,489.6,Four-Door Car,Medsize,2011,1,12
DY73849,California,4569.8758,No,Extended,Bachelor,2011-01-25,Unemployed,F,0.0,Rural,Married,124.0,32,75,0,1,Personal Auto,Offer2,Call Center,250.723005,SUV,Large,2011,1,25
UR42360,California,16979.79757,Yes,Basic,Bachelor,2011-01-17,Employed,M,35095.0,Suburban,Divorced,73.0,25,56,0,2,Personal Auto,Offer2,Call Center,525.6,Two-Door Car,Small,2011,1,17
IK74329,Arizona,18061.91837,No,Basic,High School or Below,2011-01-05,Unemployed,F,13164.0,Rural,Single,70.0,0,45,0,2,Personal Auto,Offer1,Agent,75.393383,Two-Door Car,Medsize,2011,1,5
WJ20394,Nevada,5191.047011,No,Premium,High School or Below,2011-02-14,Unemployed,M,0.0,Suburban,Married,141.0,7,32,0,1,Corporate Auto,Offer4,Web,676.8,SUV,Medsize,2011,2,14
PF26758,Oregon,6271.315156,No,Extended,College,2011-01-14,Employed,F,94880.0,Urban,Single,79.0,18,73,3,3,Special Auto,Offer1,Agent,347.595108,Four-Door Car,Medsize,2011,1,14
DK81475,Nevada,4619.449922,No,Basic,College,2011-01-03,Employed,M,95301.0,Suburban,Married,114.0,34,43,0,1,Personal Auto,Offer3,Call Center,547.2,SUV,Large,2011,1,3
DK93464,Nevada,8571.480718,No,Premium,Bachelor,2011-01-23,Employed,F,56202.0,Urban,Married,107.0,19,33,0,8,Personal Auto,Offer2,Agent,513.511091,Two-Door Car,Medsize,2011,1,23
XS76166,Oregon,3245.479985,No,Extended,College,2011-01-17,Employed,F,35592.0,Suburban,Married,82.0,34,38,0,1,Personal Auto,Offer4,Call Center,496.805418,Two-Door Car,Small,2011,1,17
TZ76531,California,12489.21197,No,Premium,High School or Below,2011-02-03,Unemployed,M,0.0,Suburban,Married,113.0,4,13,0,2,Personal Auto,Offer3,Call Center,542.4,Four-Door Car,Medsize,2011,2,3
RC22595,Arizona,3799.746262,No,Premium,College,2011-01-11,Unemployed,F,0.0,Suburban,Married,102.0,1,99,0,1,Personal Auto,Offer1,Branch,489.6,Four-Door Car,Large,2011,1,11
IA90990,California,10004.74874,No,Extended,High School or Below,2011-01-27,Unemployed,F,0.0,Suburban,Single,89.0,6,55,0,2,Corporate Auto,Offer2,Branch,640.8,Two-Door Car,Medsize,2011,1,27
QQ69088,Washington,5577.669457,No,Basic,High-level-degree,2011-01-17,Unemployed,M,11097.0,Suburban,Married,73.0,26,50,0,4,Corporate Auto,Offer3,Web,350.4,Two-Door Car,Small,2011,1,17
ED59130,Arizona,16705.10312,No,Extended,Bachelor,2011-01-19,Employed,M,74900.0,Suburban,Married,208.0,31,63,0,6,Personal Auto,Offer3,Call Center,998.4,Luxury-Sport,Medsize,2011,1,19
SC90717,California,31864.8589,No,Extended,High-level-degree,2011-02-08,Employed,M,23576.0,Urban,Married,89.0,8,72,0,2,Personal Auto,Offer2,Web,383.508096,Four-Door Car,Medsize,2011,2,8
PP36346,Nevada,3708.811428,No,Extended,High School or Below,2011-01-27,Unemployed,F,23393.0,Suburban,Married,95.0,26,37,0,1,Corporate Auto,Offer2,Branch,456.0,Four-Door Car,Medsize,2011,1,27
JU75786,Oregon,7203.133626,No,Extended,High-level-degree,2011-01-10,Unemployed,F,0.0,Rural,Married,95.0,3,29,0,9,Personal Auto,Offer1,Agent,149.843223,Two-Door Car,Medsize,2011,1,10
TU68427,Arizona,2649.658715,No,Basic,High School or Below,2011-02-03,Unemployed,F,0.0,Suburban,Single,73.0,3,93,0,1,Personal Auto,Offer2,Web,350.4,Two-Door Car,Medsize,2011,2,3
YD28431,California,6991.614179,No,Extended,High-level-degree,2011-02-09,Employed,F,66346.0,Rural,Married,87.0,15,7,1,4,Personal Auto,Offer4,Agent,78.179743,Four-Door Car,Large,2011,2,9
MY56715,Oregon,3380.712383,No,Extended,Bachelor,2011-02-27,Employed,M,58109.0,Suburban,Divorced,86.0,9,6,0,1,Corporate Auto,Offer2,Branch,412.8,Two-Door Car,Medsize,2011,2,27
NF60680,Arizona,20096.89337,Yes,Basic,High School or Below,2011-01-01,Employed,F,92766.0,Suburban,Married,71.0,17,15,0,2,Personal Auto,Offer2,Agent,379.029102,Two-Door Car,Large,2011,1,1
